IdAluno;Resultado;1>;11>;11>9>;13>;14>;14>11>;14>14>;14>14>14>;14>14>31>;14>2>;14>31>;14>31>14>;14>31>30>;14>31>30>14>;14>31>30>30>;14>31>30>30>30>;14>31>30>31>;14>31>31>;14>31>48>;14>32>;14>32>31>;14>38>;14>38>14>;14>38>33>;14>41>;14>41>31>;14>41>41>;14>41>41>41>;14>48>;14>49>;14>7>;14>8>;16>;16>31>;16>31>30>;17>;17>30>;17>30>30>;17>31>;17>31>31>;2>;2>14>;28>;28>30>;29>;29>48>;3>;30>;30>14>;30>14>31>;30>14>31>30>;30>30>;30>30>14>;30>30>30>;30>30>30>30>;30>30>30>30>30>;30>30>30>30>30>30>;30>30>31>;30>31>;30>31>14>;30>31>30>;30>31>30>31>;30>31>30>31>30>;30>32>;30>41>;30>48>;31>;31>14>;31>14>31>;31>14>31>30>;31>14>41>;31>30>;31>30>14>;31>30>14>31>;31>30>30>;31>30>30>30>;31>30>30>30>30>;31>30>30>30>30>30>;31>30>31>;31>30>31>30>;31>30>31>30>31>;31>30>31>30>31>30>;31>30>48>;31>31>;31>31>30>;31>31>31>;31>32>;31>38>;31>41>;31>48>;31>48>29>;31>48>30>;32>;32>14>;32>31>;32>31>30>;33>;34>;34>36>;34>36>37>;34>37>;34>38>;36>;36>34>;36>34>37>;36>36>;36>36>34>;36>37>;36>38>;37>;37>34>;37>36>;37>38>;38>;38>14>;38>14>31>;38>31>;38>33>;38>36>;38>38>;39>;4>;41>;41>14>;41>31>;41>31>30>;41>41>;41>41>31>;41>41>41>;41>41>41>41>;42>;46>;48>;48>13>;48>14>;48>29>;48>29>48>;48>30>;48>30>30>;48>31>;48>48>;48>48>48>;49>;49>14>;49>48>;49>49>;5>;5>5>;6>;6>6>;6>6>6>;7>;7>14>;7>5>;8>;8>7>;9>
31170-4224;SUCESSO;1;8;1;1;104;8;12;0;6;6;49;16;23;7;2;2;1;1;2;0;0;7;2;2;15;1;3;3;0;0;3;0;6;6;2;20;11;0;9;0;10;5;1;1;5;0;0;46;15;5;3;3;0;3;3;3;3;0;9;0;5;2;0;0;0;0;90;25;9;0;3;36;7;1;2;2;2;2;5;2;0;0;0;4;2;0;0;0;1;5;3;0;0;0;0;0;3;3;1;1;1;1;7;2;0;3;0;1;2;2;0;0;0;14;5;3;0;3;2;0;1;2;39;1;6;0;10;2;5;3;0;1;12;0;4;5;0;0;0;0;1;1;1;0;0;1;4;2;15;10;7;7;0;4;1;0;1
31172-4428;SUCESSO;1;2;1;2;108;1;18;0;3;5;23;7;9;3;0;0;1;0;2;2;0;5;2;1;18;1;4;3;3;0;1;0;4;4;2;7;4;0;3;0;10;3;2;2;5;0;5;29;16;4;3;4;2;0;0;0;0;0;5;0;5;1;0;0;0;2;46;15;2;0;3;18;7;2;1;0;0;0;5;5;0;0;0;2;0;0;0;0;0;4;0;2;3;2;1;0;7;7;1;0;4;2;15;3;2;1;0;0;4;7;1;0;2;21;6;0;0;6;5;1;6;2;41;2;1;0;11;0;5;3;1;1;14;0;4;5;0;2;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1
31176-4429;insucesso;1;3;1;2;122;2;18;6;6;2;49;8;25;4;1;0;9;4;2;2;2;4;1;0;23;0;2;0;1;0;1;4;6;6;4;24;19;2;5;1;7;2;2;0;2;1;0;58;10;6;4;5;1;1;0;0;0;1;26;4;17;16;14;7;0;0;85;18;5;2;2;44;7;0;3;1;0;0;22;16;15;13;0;8;3;1;12;0;3;4;0;2;23;6;14;12;7;5;1;0;2;2;6;2;1;0;0;3;0;4;2;1;1;15;2;0;0;6;0;0;1;2;52;0;8;4;5;1;1;1;7;1;5;2;1;1;0;2;0;0;0;0;0;0;0;0;1;0;14;5;0;9;5;0;9;8;1
31181-4429;SUCESSO;1;3;1;1;72;2;6;0;1;0;17;0;7;2;3;1;1;2;2;2;0;5;0;1;8;0;3;0;0;1;5;0;2;2;1;9;5;0;4;0;4;0;2;2;4;0;3;35;6;0;0;9;1;3;1;0;0;2;8;0;5;1;0;0;1;1;60;2;0;0;0;27;5;0;7;3;1;0;2;1;0;0;0;12;3;2;6;0;2;7;1;4;18;6;12;7;5;5;2;2;1;1;17;5;1;2;0;2;0;4;0;0;0;14;2;1;1;3;0;0;6;0;30;0;4;0;13;1;4;2;1;2;10;0;1;3;0;5;1;0;2;0;3;0;0;1;3;2;5;0;0;13;0;3;7;0;1
31191-4429;SUCESSO;1;34;1;0;134;26;8;0;2;8;43;3;13;1;7;3;2;4;1;0;0;7;2;0;13;0;6;3;0;8;2;0;5;5;3;7;1;0;6;0;11;2;4;2;0;0;0;35;5;2;1;16;1;8;3;2;2;5;7;0;4;0;0;0;6;2;78;7;0;0;0;29;2;0;14;7;3;2;2;0;0;0;0;9;6;3;0;3;4;2;0;1;0;0;0;0;3;3;1;0;0;1;7;0;0;1;0;2;1;2;2;0;0;22;7;2;2;2;2;0;0;0;55;2;5;0;25;2;12;4;0;1;17;0;3;0;0;2;2;0;5;4;14;0;6;8;3;2;0;0;0;7;0;3;0;0;1
31210-4224;SUCESSO;1;5;1;1;72;3;6;0;1;5;27;1;7;1;1;1;0;4;3;3;0;5;1;1;6;0;2;1;1;0;1;0;3;3;0;5;2;0;3;0;7;3;0;0;6;0;0;20;6;1;0;4;2;2;1;1;0;0;1;0;0;0;0;0;0;0;42;5;2;0;0;10;1;0;2;2;1;1;0;0;0;0;0;5;1;1;2;0;5;7;5;1;4;1;2;1;6;6;2;1;3;1;14;4;2;5;0;2;1;7;1;0;2;17;5;2;0;5;1;1;2;1;18;1;4;0;8;2;5;1;1;1;9;0;0;6;0;1;1;0;1;0;1;0;0;0;2;1;0;0;0;3;0;1;2;0;1
31216-4224;SUCESSO;1;7;1;2;71;4;1;0;0;6;17;0;4;2;1;1;0;3;2;0;0;7;0;3;9;0;7;2;0;2;0;0;3;3;3;9;4;0;5;0;12;2;2;0;7;1;0;29;6;1;0;8;0;4;3;3;2;0;1;0;1;0;0;0;2;0;41;1;0;0;0;11;3;0;3;1;1;1;1;1;0;0;0;7;1;4;0;0;2;5;0;3;1;0;0;0;5;5;0;0;2;2;9;2;1;1;0;1;1;6;1;0;2;17;5;1;0;3;3;2;1;3;38;2;2;0;14;1;4;2;0;1;23;0;4;6;1;4;0;0;9;5;5;0;2;4;1;0;0;0;0;3;0;1;0;0;1
31243-4224;SUCESSO;3;10;3;1;139;6;10;0;3;4;25;10;9;3;2;1;3;1;2;3;0;6;0;3;25;0;9;5;5;1;2;0;5;5;2;4;0;0;4;0;9;3;3;3;2;0;0;24;9;1;1;4;1;2;0;0;0;0;10;0;7;4;0;0;0;0;52;15;5;0;2;20;7;1;4;2;0;0;7;5;0;0;0;4;0;0;0;0;0;4;0;1;5;1;4;2;6;5;1;1;0;2;12;3;0;2;0;3;0;3;1;0;0;18;6;1;0;6;2;0;1;1;56;0;3;1;14;1;6;1;1;3;12;0;5;1;0;1;0;0;0;0;4;0;1;0;2;2;7;2;0;4;0;2;3;0;3
31248-4429;SUCESSO;1;3;1;1;107;2;9;0;0;1;24;2;5;2;2;0;0;0;0;0;0;7;3;1;36;3;6;3;1;1;8;0;3;2;0;15;6;0;9;0;6;1;6;2;13;5;0;31;6;1;0;8;2;5;4;3;2;0;2;0;2;0;0;0;0;1;67;4;0;0;1;15;2;1;6;3;2;1;1;1;0;0;0;4;0;0;5;0;3;2;0;1;8;1;6;3;4;4;0;0;2;2;6;3;2;3;0;1;0;3;1;0;0;14;3;3;0;3;4;1;0;1;70;1;9;3;10;3;4;3;1;1;25;0;1;13;5;1;0;0;12;3;1;0;0;0;11;9;61;34;20;15;0;8;0;0;1
31250-4224;SUCESSO;0;3;1;0;56;0;3;0;0;1;16;1;4;0;1;0;0;4;0;0;0;1;0;0;8;0;1;1;0;0;1;0;3;3;1;6;2;0;4;0;1;0;0;0;0;0;0;14;2;1;0;4;2;1;0;0;0;0;2;0;1;0;0;0;1;0;33;4;0;0;1;10;0;0;2;1;0;0;1;0;0;0;0;6;2;1;0;1;2;0;0;0;1;1;0;0;5;4;2;1;1;1;6;2;1;1;0;1;1;3;0;0;1;8;1;1;0;3;1;0;0;0;28;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;0;0;5;0;2;1;0;1
31255-4224;SUCESSO;1;9;0;0;51;4;1;0;0;1;8;1;1;0;0;0;0;0;0;0;0;0;0;0;8;1;2;1;0;0;1;0;3;3;2;6;2;0;4;0;7;0;0;0;1;0;0;20;3;0;0;4;2;2;0;0;0;0;5;0;1;1;0;0;0;0;35;3;0;0;0;7;0;0;1;1;0;0;3;0;0;0;0;3;0;2;0;1;2;1;0;1;0;0;0;0;3;3;1;1;1;1;28;3;1;5;0;1;0;2;0;0;0;7;1;1;0;2;0;0;0;1;37;1;1;0;12;0;4;1;0;1;2;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;28;14;3;5;0;0;3;0;1
31256-4429;insucesso;2;4;0;0;65;1;1;0;0;2;14;5;4;0;0;0;1;1;0;2;1;4;0;0;14;0;2;0;1;0;0;1;3;3;2;3;2;0;1;0;7;1;0;0;0;0;1;25;2;0;0;6;0;3;2;1;0;0;4;2;2;0;0;0;0;0;45;6;3;1;2;19;2;0;4;3;2;0;4;2;0;0;0;2;0;0;1;0;0;0;0;0;4;1;1;1;4;3;2;0;0;1;18;2;0;2;0;2;1;3;1;1;1;9;1;1;0;3;2;0;0;0;36;0;1;1;5;0;2;2;0;2;2;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;0;2;2;1
31256-5102;insucesso;0;0;0;0;14;0;0;0;0;3;3;0;0;0;0;0;0;0;1;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;1;0;2;1;1;1;1;0;0;1;0;0;0;3;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31267-7111;SUCESSO;1;5;1;0;24;2;1;0;0;0;3;2;0;0;0;0;0;1;0;2;0;0;0;0;6;1;4;4;0;0;0;0;1;1;0;3;1;0;2;0;7;1;0;0;0;0;2;15;2;0;0;6;0;2;2;1;0;0;0;0;0;0;0;0;0;1;23;3;0;0;0;6;1;0;3;2;2;1;0;0;0;0;0;2;0;1;0;0;2;1;0;0;5;0;4;1;2;2;1;1;1;0;9;2;1;1;0;1;0;2;0;0;2;5;1;0;1;1;0;0;1;0;23;0;4;0;7;2;5;4;0;1;8;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
31288-4429;insucesso;0;4;0;0;46;1;2;0;1;0;10;0;7;1;1;0;1;0;0;0;0;4;1;2;14;0;1;0;1;1;3;0;4;4;3;7;2;1;5;2;2;0;0;0;0;0;1;43;3;0;0;13;2;6;4;1;0;2;8;2;5;2;2;0;0;0;43;3;0;0;0;24;1;0;6;4;3;0;5;4;2;2;0;2;0;2;0;0;0;0;0;0;0;0;0;0;4;3;1;0;1;1;10;2;1;3;1;1;0;2;0;0;0;7;3;1;0;3;1;0;0;0;31;0;0;0;3;0;0;0;1;0;5;0;2;0;0;0;0;1;0;0;1;1;1;0;5;0;15;8;0;6;0;0;0;0;1
31306-4429;SUCESSO;1;1;1;0;78;1;3;0;0;1;16;1;4;0;0;0;2;1;1;2;0;2;1;1;17;0;1;0;0;1;1;0;3;3;1;15;5;0;10;0;6;1;2;0;2;1;3;26;0;0;0;4;0;0;0;0;0;2;12;0;9;2;0;0;0;0;58;5;2;0;1;17;0;0;3;0;0;0;6;5;0;0;0;5;0;2;2;0;1;2;2;0;7;3;4;1;6;6;6;4;0;0;9;2;0;0;0;4;2;4;0;0;2;10;1;0;0;6;0;0;1;0;41;0;0;0;4;0;0;0;2;1;4;0;0;2;1;1;1;0;0;0;1;0;1;1;1;1;0;0;0;3;0;1;1;0;1
31311-4429;SUCESSO;1;4;1;1;120;2;7;0;2;3;36;3;4;0;3;1;0;1;0;12;0;8;2;1;13;1;3;2;0;1;0;0;5;5;4;3;1;0;2;0;13;0;4;2;3;1;1;50;1;0;0;11;1;6;3;1;0;0;9;0;6;1;0;0;1;3;97;4;2;0;3;33;0;0;6;3;2;0;8;5;0;0;0;5;0;1;6;0;1;4;1;2;21;4;16;9;4;4;2;1;0;2;13;3;0;3;0;1;0;2;0;0;1;17;3;0;2;2;3;1;1;1;43;2;4;0;12;1;5;1;7;1;10;0;0;2;1;3;1;0;0;0;1;0;0;1;6;3;0;0;0;7;0;3;7;0;1
31313-4224;SUCESSO;1;5;0;0;89;2;0;0;0;3;28;0;10;0;3;3;3;2;0;0;0;13;0;2;14;1;6;1;0;0;1;0;3;3;1;10;4;0;6;0;5;2;5;3;0;0;1;42;8;0;0;19;2;11;4;3;2;4;15;0;10;2;0;0;1;2;72;6;1;0;0;35;3;0;17;10;4;3;10;7;0;0;0;6;3;0;1;1;2;2;0;1;3;1;3;3;6;6;2;1;3;1;14;5;3;2;0;2;4;7;1;0;2;22;6;2;1;5;5;2;2;0;37;0;6;4;10;3;2;1;1;1;11;0;1;0;0;3;1;0;4;3;0;0;0;0;1;1;9;0;0;4;0;1;0;0;1
31319-4428;SUCESSO;2;2;0;0;46;0;3;0;1;1;3;0;0;0;0;0;0;0;0;1;0;4;2;0;16;0;1;1;0;0;0;0;2;2;1;2;0;0;2;0;6;0;0;0;0;0;3;7;2;0;0;4;2;2;2;1;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;4;0;0;2;1;1;1;0;0;0;0;0;0;0;0;3;0;1;1;0;1;8;2;5;3;3;3;2;1;0;0;4;0;0;0;0;2;1;2;1;0;1;14;4;0;0;3;0;1;2;0;40;0;1;0;2;0;1;0;0;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;1
31357-4224;insucesso;0;2;1;0;26;2;0;0;0;1;3;0;1;0;1;0;0;1;1;0;0;1;0;0;7;0;5;0;0;0;0;0;3;3;0;0;0;0;0;0;3;0;0;0;7;0;0;3;0;0;0;3;0;3;1;1;0;0;0;0;0;0;0;0;0;0;29;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;3;0;1;0;0;5;7;0;0;0;0;0;0;4;3;0;0;1;1;7;1;0;1;0;1;2;3;1;2;0;10;1;1;0;4;1;0;0;2;34;0;5;0;14;3;6;2;0;0;13;0;0;5;0;1;0;0;6;0;0;0;0;0;0;0;2;1;0;3;0;0;0;0;1
31360-4428;insucesso;0;2;1;0;15;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;5;0;2;1;0;0;0;0;1;0;0;2;2;0;0;0;0;0;0;0;0;0;0;1;0;0;5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;2;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;3;3;1;0;2;0;16;3;2;3;1;0;1;2;0;0;0;9;0;0;0;3;2;0;0;0;8;0;0;0;4;0;1;0;0;0;4;0;1;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1
31362-4429;SUCESSO;1;5;1;0;95;3;2;0;0;2;31;1;9;1;0;0;1;1;0;6;0;3;0;1;23;1;9;1;2;0;1;0;5;4;0;31;15;0;15;0;5;0;0;0;1;1;0;35;2;1;1;5;0;0;0;0;0;2;10;0;4;2;0;0;0;0;77;2;1;0;0;22;1;1;1;0;0;0;4;1;0;0;0;4;0;0;6;0;1;0;0;0;14;5;6;6;5;5;4;2;0;1;7;3;0;1;0;3;2;5;0;0;1;13;4;1;1;5;1;1;0;0;61;1;1;1;17;0;2;1;0;1;9;0;3;1;1;0;0;0;4;1;2;0;1;0;0;0;65;46;36;5;0;0;1;0;1
31365-4428;SUCESSO;1;3;1;0;30;1;0;0;0;4;5;0;1;0;0;0;0;1;0;0;0;3;0;2;9;1;0;0;0;0;0;0;3;3;2;6;3;0;3;0;10;1;1;0;3;0;0;18;1;0;0;5;0;2;1;0;0;1;1;0;0;0;0;0;2;0;34;2;0;0;0;9;0;0;2;1;1;0;0;0;0;0;0;3;1;0;0;0;2;3;3;0;2;1;1;0;6;6;2;1;0;2;12;0;0;2;0;5;1;5;4;0;0;11;2;0;1;5;2;1;0;0;27;1;1;0;3;0;0;0;0;1;4;0;1;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1
31369-4429;SUCESSO;1;6;1;2;125;6;17;0;7;1;37;3;12;5;4;0;2;1;2;8;0;7;3;1;42;5;10;1;4;1;1;0;3;3;2;3;0;0;2;0;17;5;4;2;3;0;19;39;18;5;1;12;1;4;1;0;0;4;9;0;6;0;0;0;1;1;70;13;4;0;4;30;13;2;10;3;0;0;4;3;0;0;0;5;0;2;2;1;4;6;0;2;17;1;14;7;8;8;2;0;2;1;11;4;2;3;0;3;1;8;4;0;1;26;11;3;0;6;1;1;6;1;67;4;7;0;16;2;2;0;8;1;16;0;2;2;0;3;1;0;2;1;4;0;2;1;1;0;1;0;0;9;0;0;7;0;1
31370-4224;SUCESSO;1;6;1;21;101;3;8;0;0;5;35;8;7;1;2;1;2;4;8;3;0;8;3;0;26;3;10;3;20;1;2;0;5;5;1;8;4;0;4;0;10;2;0;0;32;4;4;37;8;2;1;5;2;3;0;0;0;0;14;0;1;0;0;0;0;2;71;13;2;0;4;14;4;1;2;1;0;0;3;1;0;0;0;6;1;0;6;0;0;27;27;0;20;3;15;3;3;3;1;0;1;0;4;2;1;1;0;1;1;2;1;0;0;18;7;2;0;3;2;1;5;1;54;0;6;1;19;1;7;3;2;1;52;0;3;32;3;0;0;0;0;0;3;0;0;1;6;5;0;0;0;7;0;4;5;0;1
31380-4428;SUCESSO;1;4;0;2;115;2;6;0;1;3;31;5;9;2;0;0;3;0;1;0;0;9;2;2;18;1;5;1;2;1;4;0;3;3;0;5;1;0;4;0;3;1;0;0;2;0;0;22;4;3;0;0;0;0;0;0;0;0;12;0;9;6;0;0;0;0;57;13;3;0;2;20;4;3;0;0;0;0;9;7;0;0;0;1;0;0;1;0;0;3;0;0;4;2;1;0;8;8;1;1;4;3;21;5;3;6;0;2;0;10;1;0;4;23;3;1;0;7;5;0;0;1;55;1;2;0;18;0;4;3;1;1;6;0;1;1;0;0;0;0;0;0;5;0;0;0;3;2;9;5;3;5;0;3;0;0;1
31390-4429;insucesso;0;0;0;0;11;0;1;0;0;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;16;1;1;1;7;0;0;0;0;0;1;1;0;1;0;0;0;0;1;13;0;0;0;0;8;0;0;4;0;0;0;0;0;0;0;1;2;2;2;0;0;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;1;0;5;1;1;1;1;0;3;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31390-5102;insucesso;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;1;3;1;2;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31392-4429;SUCESSO;1;5;1;0;71;3;0;0;0;5;13;1;6;3;1;0;0;0;0;0;0;3;0;1;16;0;4;0;0;0;4;0;3;3;3;6;0;0;6;0;6;0;0;0;0;0;0;14;7;3;2;4;2;2;0;0;0;0;0;0;0;0;0;0;0;0;33;2;0;0;0;11;5;3;3;2;0;0;0;0;0;0;0;3;2;0;0;0;1;1;0;1;0;0;0;0;4;4;2;0;0;1;4;1;0;0;0;0;2;3;2;0;0;10;1;1;1;4;0;0;0;0;52;1;2;0;10;0;2;0;0;1;2;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;4;0;0;0;0;1
31398-4224;insucesso;0;1;1;0;43;0;2;0;1;1;14;0;6;0;2;0;1;0;0;1;1;5;1;1;3;0;1;0;1;0;0;0;2;2;0;2;0;0;2;1;2;0;0;0;1;0;0;17;1;0;0;4;0;0;0;0;0;1;2;0;0;0;0;0;0;0;32;2;1;1;0;10;1;0;3;0;0;0;1;0;0;0;0;4;0;0;0;0;3;0;0;0;1;0;1;1;5;5;1;0;3;1;9;4;3;0;0;0;1;5;0;0;3;11;3;0;0;4;1;0;0;0;18;0;2;1;7;1;5;2;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;1;0;0;0;1
31400-4224;SUCESSO;0;6;0;0;83;2;5;0;0;5;30;1;15;0;6;3;1;0;1;0;0;4;0;0;18;0;4;1;0;0;4;0;3;3;1;8;4;0;4;0;11;1;1;0;0;0;0;41;6;2;2;18;3;8;4;2;1;3;5;0;2;1;0;0;2;3;64;3;0;0;1;31;1;1;11;6;2;1;3;1;0;0;0;5;2;0;0;2;0;2;0;2;0;0;0;0;4;4;1;1;1;1;5;2;1;2;0;2;0;3;1;0;1;14;3;3;1;3;0;1;0;0;58;0;1;1;11;0;4;1;0;0;6;0;0;0;0;5;3;0;0;0;0;0;0;0;2;2;22;10;5;7;0;1;0;0;1
31410-4428;SUCESSO;0;2;1;0;41;2;0;0;0;0;7;0;0;0;0;0;0;0;0;4;0;3;0;3;9;0;2;0;0;0;0;0;5;3;1;6;2;0;4;0;1;0;1;1;1;0;0;16;0;0;0;3;0;3;2;2;2;2;5;0;1;0;0;0;0;0;32;5;1;0;2;8;0;0;2;2;1;1;0;0;0;0;0;4;1;0;0;0;1;1;0;1;5;0;4;2;3;3;0;0;1;1;9;2;1;2;0;1;0;3;1;0;2;8;2;1;0;3;1;0;0;0;27;1;5;2;9;4;4;1;0;0;2;0;0;1;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1
31417-4429;insucesso;1;5;1;0;33;2;4;0;1;3;9;0;1;0;0;0;0;3;0;2;2;0;0;0;1;0;0;0;0;2;0;0;2;2;0;2;0;0;2;0;9;0;1;0;0;0;0;10;2;1;1;3;0;1;1;1;0;0;0;0;0;0;0;0;0;1;20;0;0;0;0;4;1;0;1;1;1;0;0;0;0;0;0;4;1;1;3;0;1;1;0;1;5;2;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0;0;1;7;0;0;0;0;2;0;0;2;0;3;1;1;0;0;0;0;0;0;0;0;0;1;0;1
31423-4429;SUCESSO;1;6;2;1;109;2;7;0;4;4;40;0;11;0;5;5;1;3;0;3;0;2;1;1;18;1;7;2;1;4;7;0;5;5;1;22;11;0;11;0;10;0;3;1;8;2;0;82;3;0;0;22;1;11;1;0;0;2;7;0;4;0;0;0;3;4;103;4;0;0;0;33;1;0;11;7;1;0;1;0;0;0;0;14;3;0;0;1;5;6;2;2;4;0;2;0;4;2;0;0;1;1;7;2;1;0;0;0;0;1;0;0;0;10;3;0;0;3;2;1;3;2;66;2;9;3;17;3;5;0;1;1;18;0;0;8;2;4;1;0;4;2;5;0;1;2;2;1;72;38;23;12;0;2;1;0;2
31434-4429;insucesso;0;2;1;0;17;2;0;0;0;1;8;0;7;1;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;2;1;1;1;0;3;0;0;0;1;1;0;21;2;1;1;8;0;4;3;3;0;2;2;0;2;0;0;1;0;1;14;3;3;3;0;12;1;0;4;3;2;0;0;0;0;0;1;4;2;0;0;0;0;1;0;1;1;0;0;0;3;2;0;0;1;0;2;1;1;2;1;1;1;2;1;0;1;3;0;0;0;3;1;0;0;1;3;0;0;0;1;0;0;0;0;0;3;0;2;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
31444-4428;SUCESSO;4;1;1;1;91;0;4;0;1;5;16;1;8;1;1;1;1;0;1;0;0;5;1;0;19;2;2;0;0;3;1;0;6;6;2;11;6;0;5;0;15;1;3;1;1;0;0;34;4;0;0;16;2;8;4;3;1;3;8;0;4;3;0;0;1;1;47;9;3;0;2;19;1;0;4;3;1;0;3;2;0;0;0;4;0;0;3;0;1;4;0;4;3;2;1;1;3;3;2;2;0;1;9;1;0;0;0;2;0;3;0;0;1;13;2;0;4;1;1;0;0;0;50;0;8;2;6;0;0;0;0;4;8;0;0;1;0;5;0;0;1;0;3;0;2;1;3;3;0;0;0;5;0;3;0;0;1
31451-5102;SUCESSO;1;1;1;0;75;0;3;0;1;2;16;0;7;4;0;0;1;3;0;0;0;4;2;1;18;1;6;2;0;0;0;0;4;3;2;5;2;0;3;0;5;1;2;2;0;0;0;21;10;1;0;4;1;3;3;0;0;0;3;0;2;0;0;0;4;0;30;3;1;0;1;15;8;1;4;3;3;0;2;1;0;0;0;5;4;2;0;0;2;0;0;0;0;0;0;0;3;3;0;0;1;1;9;2;1;4;0;1;1;2;0;0;1;9;3;0;0;3;0;0;0;0;45;0;2;2;12;1;4;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
31453-4429;SUCESSO;1;5;1;0;94;2;7;0;3;5;34;5;12;4;2;0;2;2;0;0;0;4;3;0;9;1;4;4;1;0;4;0;5;5;5;26;10;0;16;0;8;0;2;0;1;0;0;61;8;4;1;13;3;5;1;0;0;4;29;0;20;12;0;0;0;1;104;10;5;0;3;49;5;2;10;5;1;0;18;11;0;0;0;9;2;1;1;5;1;0;0;0;1;1;0;0;5;5;2;1;2;1;11;3;2;2;0;1;1;4;1;0;2;18;5;1;3;3;0;1;0;1;25;0;1;0;16;1;7;5;0;1;2;0;0;1;0;1;1;0;0;0;0;0;0;0;6;4;6;2;1;10;0;3;1;0;1
31456-4912;insucesso;0;6;1;0;26;2;1;0;0;1;7;0;4;1;0;0;2;0;0;0;0;0;0;0;7;0;1;0;0;0;1;0;1;1;0;1;1;0;0;0;1;0;0;0;0;0;0;7;1;0;0;1;0;1;0;0;0;1;3;1;1;0;0;0;0;0;13;4;0;0;2;5;1;0;1;1;0;0;2;1;0;0;0;3;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;3;0;5;2;1;0;1;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1
31458-4224;SUCESSO;1;2;1;0;48;2;6;0;0;3;5;0;0;0;0;0;0;0;0;10;0;2;1;2;4;1;1;0;1;0;1;0;3;2;1;2;0;0;2;0;5;0;1;0;0;0;0;12;1;0;0;6;1;6;5;4;2;0;2;0;1;0;0;0;0;0;28;2;0;0;1;10;0;0;5;5;4;4;2;1;0;0;0;3;1;2;1;0;0;0;0;0;14;1;9;5;3;1;1;0;0;0;2;0;0;0;0;0;1;1;1;0;0;6;2;0;0;2;1;0;1;0;15;1;1;0;3;0;0;0;4;1;3;0;1;0;0;0;0;0;1;0;0;0;0;0;3;3;8;0;0;5;0;3;7;0;1
